fibrosis_type,fiber_angle_deg,density,seed,atpi,final_time_ms
patchy,0,0.1,381363842,2.0,0.0
compact,0,0.1,8482922795,2.0,0.0
interstitial,0,0.1,3093445294,2.0,0.0
diffuse,0,0.1,5847722053,2.0,0.0
patchy,0,0.1,9625808203,2.0,0.0
compact,0,0.1,9882397830,2.0,0.0
interstitial,0,0.1,3871896320,2.0,0.0
diffuse,0,0.1,4437314296,2.0,0.0
patchy,0,0.1,8241580884,2.0,0.0
interstitial,0,0.1,8813045331,2.0,0.0
compact,0,0.1,9586683249,2.0,0.0
diffuse,0,0.1,1326487139,2.0,0.0
patchy,0,0.1,3753566142,2.0,0.0
interstitial,0,0.1,5579809537,2.0,0.0
compact,0,0.1,3729556780,2.0,0.0
diffuse,0,0.1,5678886323,2.0,0.0
patchy,0,0.1,1806742986,2.0,0.0
interstitial,0,0.1,7599830787,2.0,0.0
compact,0,0.1,381363842,2.0,0.0
patchy,0,0.1,3093445294,2.0,0.0
diffuse,0,0.1,2954531406,2.0,0.0
interstitial,0,0.1,3783596351,2.0,0.0
compact,0,0.1,9625808203,2.0,0.0
patchy,0,0.1,3871896320,2.0,0.0
diffuse,0,0.1,3945455660,2.0,0.0
interstitial,0,0.1,9255246124,2.0,0.0
compact,0,0.1,8241580884,2.0,0.0
patchy,0,0.1,8813045331,2.0,0.0
diffuse,0,0.1,8697495792,2.0,0.0
interstitial,0,0.1,9769371346,2.0,0.0
compact,0,0.1,3753566142,2.0,0.0
patchy,0,0.1,5579809537,2.0,0.0
diffuse,0,0.1,8636259798,2.0,0.0
interstitial,0,0.1,462908093,2.0,0.0
compact,0,0.1,1806742986,2.0,0.0
patchy,0,0.1,7599830787,2.0,0.0
interstitial,0,0.1,6992987157,2.0,0.0
diffuse,0,0.1,25234347,2.0,0.0
compact,0,0.1,3093445294,2.0,0.0
patchy,0,0.1,3783596351,2.0,0.0
interstitial,0,0.1,6785912112,2.0,0.0
diffuse,0,0.1,9120653987,2.0,0.0
compact,0,0.1,3871896320,2.0,0.0
patchy,0,0.1,9255246124,2.0,0.0
interstitial,0,0.1,5815996253,2.0,0.0
diffuse,0,0.1,7894122240,2.0,0.0
compact,0,0.1,8813045331,2.0,0.0
interstitial,0,0.1,5762620602,2.0,0.0
patchy,0,0.1,9769371346,2.0,0.0
diffuse,0,0.1,5560485340,2.0,0.0
interstitial,0,0.1,9228145936,2.0,0.0
patchy,0,0.1,462908093,2.0,0.0
compact,0,0.1,5579809537,2.0,0.0
interstitial,0,0.1,4798457802,2.0,0.0
diffuse,0,0.1,4471704284,2.0,0.0
patchy,0,0.1,6992987157,2.0,0.0
compact,0,0.1,7599830787,2.0,0.0
interstitial,0,0.1,2863465351,2.0,0.0
diffuse,0,0.1,1519198587,2.0,0.0
patchy,0,0.1,6785912112,2.0,0.0
compact,0,0.1,3783596351,2.0,0.0
interstitial,0,0.1,428199325,2.0,0.0
patchy,0,0.1,5815996253,2.0,0.0
diffuse,0,0.1,5709837683,2.0,0.0
compact,0,0.1,9255246124,2.0,0.0
interstitial,0,0.1,1996516809,2.0,0.0
patchy,0,0.1,5762620602,2.0,0.0
interstitial,0,0.1,9615671528,2.0,0.0
diffuse,0,0.1,6160401757,2.0,0.0
patchy,0,0.1,9228145936,2.0,0.0
compact,0,0.1,9769371346,2.0,0.0
interstitial,0,0.1,9895229241,2.0,0.0
diffuse,0,0.1,3061515680,2.0,0.0
patchy,0,0.1,4798457802,2.0,0.0
compact,0,0.1,462908093,2.0,0.0
interstitial,0,0.1,8463968755,2.0,0.0
patchy,0,0.1,2863465351,2.0,0.0
diffuse,0,0.1,5244768376,2.0,0.0
compact,0,0.1,6992987157,2.0,0.0
interstitial,0,0.1,2087590310,2.0,0.0
patchy,0,0.1,428199325,2.0,0.0
diffuse,0,0.1,1893379961,2.0,0.0
compact,0,0.1,6785912112,2.0,0.0
interstitial,0,0.1,8713744819,2.0,0.0
patchy,0,0.1,1996516809,2.0,0.0
diffuse,0,0.1,1152363306,2.0,0.0
interstitial,0,0.1,9929456640,2.0,0.0
compact,0,0.1,5815996253,2.0,0.0
patchy,0,0.1,9615671528,2.0,0.0
interstitial,0,0.1,5509870200,2.0,0.0
diffuse,0,0.1,8482922795,2.0,0.0
compact,0,0.1,5762620602,2.0,0.0
patchy,0,0.1,9895229241,2.0,0.0
interstitial,0,0.1,1924147805,2.0,0.0
diffuse,0,0.1,9882397830,2.0,0.0
compact,0,0.1,9228145936,2.0,0.0
patchy,0,0.1,8463968755,2.0,0.0
interstitial,0,0.1,2407253723,2.0,0.0
diffuse,0,0.1,9586683249,2.0,0.0
patchy,0,0.1,2087590310,2.0,0.0
compact,0,0.1,4798457802,2.0,0.0
interstitial,0,0.1,6969384055,2.0,0.0
diffuse,0,0.1,3729556780,2.0,0.0
patchy,0,0.1,8713744819,2.0,0.0
compact,0,0.1,2863465351,2.0,0.0
interstitial,0,0.1,4021883132,2.0,0.0
diffuse,0,0.1,381363842,2.0,0.0
patchy,0,0.1,9929456640,2.0,0.0
compact,0,0.1,428199325,2.0,0.0
interstitial,0,0.1,7435253948,2.0,0.0
patchy,0,0.1,5509870200,2.0,0.0
diffuse,0,0.1,9625808203,2.0,0.0
interstitial,0,0.1,8242957005,2.0,0.0
compact,0,0.1,1996516809,2.0,0.0
patchy,0,0.1,1924147805,2.0,0.0
interstitial,0,0.1,7674453130,2.0,0.0
diffuse,0,0.1,8241580884,2.0,0.0
compact,0,0.1,9615671528,2.0,0.0
patchy,0,0.1,2407253723,2.0,0.0
interstitial,0,0.1,2116080963,2.0,0.0
diffuse,0,0.1,3753566142,2.0,0.0
compact,0,0.1,9895229241,2.0,0.0
patchy,0,0.1,6969384055,2.0,0.0
interstitial,0,0.1,5101019868,2.0,0.0
diffuse,0,0.1,1806742986,2.0,0.0
compact,0,0.1,8463968755,2.0,0.0
patchy,0,0.1,4021883132,2.0,0.0
interstitial,0,0.1,1309526669,2.0,0.0
diffuse,0,0.1,3093445294,2.0,0.0
patchy,0,0.1,7435253948,2.0,0.0
compact,0,0.1,2087590310,2.0,0.0
interstitial,0,0.1,1855686211,2.0,0.0
patchy,0,0.1,8242957005,2.0,0.0
interstitial,0,0.1,527597011,2.0,0.0
diffuse,0,0.1,3871896320,2.0,0.0
compact,0,0.1,8713744819,2.0,0.0
patchy,0,0.1,7674453130,2.0,0.0
interstitial,0,0.1,1258989199,2.0,0.0
diffuse,0,0.1,8813045331,2.0,0.0
compact,0,0.1,9929456640,2.0,0.0
patchy,0,0.1,2116080963,2.0,0.0
interstitial,0,0.1,9354132757,2.0,0.0
patchy,0,0.1,5101019868,2.0,0.0
interstitial,0,0.1,7039289027,2.0,0.0
diffuse,0,0.1,5579809537,2.0,0.0
compact,0,0.1,5509870200,2.0,0.0
patchy,0,0.1,1309526669,2.0,0.0
interstitial,0,0.1,1172929260,2.0,0.0
diffuse,0,0.1,7599830787,2.0,0.0
compact,0,0.1,1924147805,2.0,0.0
patchy,0,0.1,1855686211,2.0,0.0
interstitial,0,0.15,2323000660,2.0,0.0
patchy,0,0.1,527597011,2.0,0.0
diffuse,0,0.1,3783596351,2.0,0.0
compact,0,0.1,2407253723,2.0,0.0
patchy,0,0.1,1258989199,2.0,0.0
interstitial,0,0.15,8281057198,2.0,0.0
diffuse,0,0.1,9255246124,2.0,0.0
compact,0,0.1,6969384055,2.0,0.0
patchy,0,0.1,9354132757,2.0,0.0
patchy,0,0.1,7039289027,2.0,0.0
diffuse,0,0.1,9769371346,2.0,0.0
compact,0,0.1,4021883132,2.0,0.0
interstitial,0,0.15,5279693496,2.0,0.0
patchy,0,0.1,1172929260,2.0,0.0
diffuse,0,0.1,462908093,2.0,0.0
compact,0,0.1,7435253948,2.0,0.0
patchy,0,0.15,2323000660,2.0,0.0
interstitial,0,0.15,9056029292,2.0,0.0
compact,0,0.1,8242957005,2.0,0.0
diffuse,0,0.1,6992987157,2.0,0.0
interstitial,0,0.15,1675625465,2.0,0.0
patchy,0,0.15,8281057198,2.0,0.0
compact,0,0.1,7674453130,2.0,0.0
diffuse,0,0.1,6785912112,2.0,0.0
interstitial,0,0.15,7357558571,2.0,0.0
compact,0,0.1,2116080963,2.0,0.0
patchy,0,0.15,5279693496,2.0,0.0
diffuse,0,0.1,5815996253,2.0,0.0
interstitial,0,0.15,9052842836,2.0,0.0
compact,0,0.1,5101019868,2.0,0.0
diffuse,0,0.1,5762620602,2.0,0.0
interstitial,0,0.15,3556407089,2.0,0.0
patchy,0,0.15,9056029292,2.0,0.0
compact,0,0.1,1309526669,2.0,0.0
diffuse,0,0.1,9228145936,2.0,0.0
patchy,0,0.15,1675625465,2.0,0.0
compact,0,0.1,1855686211,2.0,0.0
diffuse,0,0.1,4798457802,2.0,0.0
interstitial,0,0.15,8147802193,2.0,0.0
patchy,0,0.15,7357558571,2.0,0.0
compact,0,0.1,527597011,2.0,0.0
diffuse,0,0.1,2863465351,2.0,0.0
interstitial,0,0.15,6657838753,2.0,0.0
compact,0,0.1,1258989199,2.0,0.0
diffuse,0,0.1,428199325,2.0,0.0
interstitial,0,0.15,2429371439,2.0,0.0
patchy,0,0.15,9052842836,2.0,0.0
compact,0,0.1,9354132757,2.0,0.0
diffuse,0,0.1,1996516809,2.0,0.0
patchy,0,0.15,3556407089,2.0,0.0
interstitial,0,0.15,7843554712,2.0,0.0
compact,0,0.1,7039289027,2.0,0.0
diffuse,0,0.1,9615671528,2.0,0.0
patchy,0,0.15,8147802193,2.0,0.0
compact,0,0.1,1172929260,2.0,0.0
interstitial,0,0.15,7773847238,2.0,0.0
diffuse,0,0.1,9895229241,2.0,0.0
compact,0,0.15,2323000660,2.0,0.0
diffuse,0,0.1,8463968755,2.0,0.0
patchy,0,0.15,6657838753,2.0,0.0
interstitial,0,0.15,4936034257,2.0,0.0
compact,0,0.15,8281057198,2.0,0.0
patchy,0,0.15,2429371439,2.0,0.0
diffuse,0,0.1,2087590310,2.0,0.0
compact,0,0.15,5279693496,2.0,0.0
diffuse,0,0.1,8713744819,2.0,0.0
interstitial,0,0.15,5859153705,2.0,0.0
compact,0,0.15,9056029292,2.0,0.0
patchy,0,0.15,7843554712,2.0,0.0
diffuse,0,0.1,9929456640,2.0,0.0
compact,0,0.15,1675625465,2.0,0.0
diffuse,0,0.1,5509870200,2.0,0.0
interstitial,0,0.15,6288530517,2.0,0.0
patchy,0,0.15,7773847238,2.0,0.0
compact,0,0.15,7357558571,2.0,0.0
diffuse,0,0.1,1924147805,2.0,0.0
compact,0,0.15,9052842836,2.0,0.0
interstitial,0,0.15,5126742590,2.0,0.0
diffuse,0,0.1,2407253723,2.0,0.0
patchy,0,0.15,4936034257,2.0,0.0
compact,0,0.15,3556407089,2.0,0.0
diffuse,0,0.1,6969384055,2.0,0.0
interstitial,0,0.15,4601658087,2.0,0.0
compact,0,0.15,8147802193,2.0,0.0
diffuse,0,0.1,4021883132,2.0,0.0
patchy,0,0.15,5859153705,2.0,0.0
compact,0,0.15,6657838753,2.0,0.0
diffuse,0,0.1,7435253948,2.0,0.0
interstitial,0,0.15,7828718996,2.0,0.0
compact,0,0.15,2429371439,2.0,0.0
diffuse,0,0.1,8242957005,2.0,0.0
patchy,0,0.15,6288530517,2.0,0.0
interstitial,0,0.15,3188582674,2.0,0.0
compact,0,0.15,7843554712,2.0,0.0
diffuse,0,0.1,7674453130,2.0,0.0
interstitial,0,0.15,3320004656,2.0,0.0
compact,0,0.15,7773847238,2.0,0.0
patchy,0,0.15,5126742590,2.0,0.0
diffuse,0,0.1,2116080963,2.0,0.0
interstitial,0,0.15,6101075833,2.0,0.0
compact,0,0.15,4936034257,2.0,0.0
diffuse,0,0.1,5101019868,2.0,0.0
patchy,0,0.15,4601658087,2.0,0.0
compact,0,0.15,5859153705,2.0,0.0
interstitial,0,0.15,6668470416,2.0,0.0
diffuse,0,0.1,1309526669,2.0,0.0
interstitial,0,0.15,2625501404,2.0,0.0
compact,0,0.15,6288530517,2.0,0.0
patchy,0,0.15,7828718996,2.0,0.0
diffuse,0,0.1,1855686211,2.0,0.0
patchy,0,0.15,3188582674,2.0,0.0
compact,0,0.15,5126742590,2.0,0.0
diffuse,0,0.1,527597011,2.0,0.0
patchy,0,0.15,3320004656,2.0,0.0
interstitial,0,0.15,4343857888,2.0,0.0
compact,0,0.15,4601658087,2.0,0.0
diffuse,0,0.1,1258989199,2.0,0.0
interstitial,0,0.15,1685771831,2.0,0.0
compact,0,0.15,7828718996,2.0,0.0
diffuse,0,0.1,9354132757,2.0,0.0
patchy,0,0.15,6101075833,2.0,0.0
interstitial,0,0.15,1856097065,2.0,0.0
compact,0,0.15,3188582674,2.0,0.0
diffuse,0,0.1,7039289027,2.0,0.0
compact,0,0.15,3320004656,2.0,0.0
diffuse,0,0.1,1172929260,2.0,0.0
interstitial,0,0.15,9586652161,2.0,0.0
patchy,0,0.15,6668470416,2.0,0.0
compact,0,0.15,6101075833,2.0,0.0
diffuse,0,0.15,2323000660,2.0,0.0
patchy,0,0.15,2625501404,2.0,0.0
compact,0,0.15,6668470416,2.0,0.0
interstitial,0,0.15,8563501408,2.0,0.0
compact,0,0.15,2625501404,2.0,0.0
patchy,0,0.15,4343857888,2.0,0.0
diffuse,0,0.15,8281057198,2.0,0.0
compact,0,0.15,4343857888,2.0,0.0
interstitial,0,0.15,9421603667,2.0,0.0
patchy,0,0.15,1685771831,2.0,0.0
compact,0,0.15,1685771831,2.0,0.0
patchy,0,0.15,1856097065,2.0,0.0
diffuse,0,0.15,5279693496,2.0,0.0
interstitial,0,0.15,5847722053,2.0,0.0
compact,0,0.15,1856097065,2.0,0.0
compact,0,0.15,9586652161,2.0,0.0
patchy,0,0.15,9586652161,2.0,0.0
interstitial,0,0.15,4437314296,2.0,0.0
diffuse,0,0.15,9056029292,2.0,0.0
compact,0,0.15,8563501408,2.0,0.0
interstitial,0,0.15,1326487139,2.0,0.0
patchy,0,0.15,8563501408,2.0,0.0
diffuse,0,0.15,1675625465,2.0,0.0
compact,0,0.15,9421603667,2.0,0.0
compact,0,0.15,5847722053,2.0,0.0
interstitial,0,0.15,5678886323,2.0,0.0
patchy,0,0.15,9421603667,2.0,0.0
interstitial,0,0.15,2954531406,2.0,0.0
compact,0,0.15,4437314296,2.0,0.0
diffuse,0,0.15,7357558571,2.0,0.0
interstitial,0,0.15,3945455660,2.0,0.0
compact,0,0.15,1326487139,2.0,0.0
patchy,0,0.15,5847722053,2.0,0.0
compact,0,0.15,5678886323,2.0,0.0
diffuse,0,0.15,9052842836,2.0,0.0
interstitial,0,0.15,8697495792,2.0,0.0
compact,0,0.15,2954531406,2.0,0.0
patchy,0,0.15,4437314296,2.0,0.0
diffuse,0,0.15,3556407089,2.0,0.0
compact,0,0.15,3945455660,2.0,0.0
patchy,0,0.15,1326487139,2.0,0.0
compact,0,0.15,8697495792,2.0,0.0
interstitial,0,0.15,8636259798,2.0,0.0
interstitial,0,0.15,25234347,2.0,0.0
diffuse,0,0.15,8147802193,2.0,0.0
compact,0,0.15,8636259798,2.0,0.0
patchy,0,0.15,5678886323,2.0,0.0
patchy,0,0.15,2954531406,2.0,0.0
compact,0,0.15,25234347,2.0,0.0
interstitial,0,0.15,9120653987,2.0,0.0
patchy,0,0.15,3945455660,2.0,0.0
diffuse,0,0.15,6657838753,2.0,0.0
compact,0,0.15,9120653987,2.0,0.0
interstitial,0,0.15,7894122240,2.0,0.0
diffuse,0,0.15,2429371439,2.0,0.0
compact,0,0.15,7894122240,2.0,0.0
patchy,0,0.15,8697495792,2.0,0.0
compact,0,0.15,5560485340,2.0,0.0
interstitial,0,0.15,5560485340,2.0,0.0
compact,0,0.15,4471704284,2.0,0.0
patchy,0,0.15,8636259798,2.0,0.0
diffuse,0,0.15,7843554712,2.0,0.0
compact,0,0.15,1519198587,2.0,0.0
patchy,0,0.15,25234347,2.0,0.0
interstitial,0,0.15,4471704284,2.0,0.0
compact,0,0.15,5709837683,2.0,0.0
diffuse,0,0.15,7773847238,2.0,0.0
interstitial,0,0.15,1519198587,2.0,0.0
compact,0,0.15,6160401757,2.0,0.0
patchy,0,0.15,9120653987,2.0,0.0
compact,0,0.15,3061515680,2.0,0.0
interstitial,0,0.15,5709837683,2.0,0.0
diffuse,0,0.15,4936034257,2.0,0.0
compact,0,0.15,5244768376,2.0,0.0
patchy,0,0.15,7894122240,2.0,0.0
compact,0,0.15,1893379961,2.0,0.0
interstitial,0,0.15,6160401757,2.0,0.0
diffuse,0,0.15,5859153705,2.0,0.0
patchy,0,0.15,5560485340,2.0,0.0
interstitial,0,0.15,3061515680,2.0,0.0
compact,0,0.15,1152363306,2.0,0.0
compact,0,0.15,8482922795,2.0,0.0
patchy,0,0.15,4471704284,2.0,0.0
interstitial,0,0.15,5244768376,2.0,0.0
compact,0,0.15,9882397830,2.0,0.0
diffuse,0,0.15,6288530517,2.0,0.0
patchy,0,0.15,1519198587,2.0,0.0
interstitial,0,0.15,1893379961,2.0,0.0
compact,0,0.15,9586683249,2.0,0.0
interstitial,0,0.15,1152363306,2.0,0.0
compact,0,0.15,3729556780,2.0,0.0
diffuse,0,0.15,5126742590,2.0,0.0
patchy,0,0.15,5709837683,2.0,0.0
compact,0,0.15,381363842,2.0,0.0
interstitial,0,0.15,8482922795,2.0,0.0
compact,0,0.15,9625808203,2.0,0.0
patchy,0,0.15,6160401757,2.0,0.0
diffuse,0,0.15,4601658087,2.0,0.0
compact,0,0.15,8241580884,2.0,0.0
interstitial,0,0.15,9882397830,2.0,0.0
patchy,0,0.15,3061515680,2.0,0.0
compact,0,0.15,3753566142,2.0,0.0
diffuse,0,0.15,7828718996,2.0,0.0
compact,0,0.15,1806742986,2.0,0.0
interstitial,0,0.15,9586683249,2.0,0.0
patchy,0,0.15,5244768376,2.0,0.0
diffuse,0,0.15,3188582674,2.0,0.0
compact,0,0.15,3093445294,2.0,0.0
interstitial,0,0.15,3729556780,2.0,0.0
patchy,0,0.15,1893379961,2.0,0.0
diffuse,0,0.15,3320004656,2.0,0.0
compact,0,0.15,3871896320,2.0,0.0
interstitial,0,0.15,381363842,2.0,0.0
patchy,0,0.15,1152363306,2.0,0.0
compact,0,0.15,8813045331,2.0,0.0
interstitial,0,0.15,9625808203,2.0,0.0
patchy,0,0.15,8482922795,2.0,0.0
diffuse,0,0.15,6101075833,2.0,0.0
compact,0,0.15,5579809537,2.0,0.0
compact,0,0.15,7599830787,2.0,0.0
interstitial,0,0.15,8241580884,2.0,0.0
patchy,0,0.15,9882397830,2.0,0.0
compact,0,0.15,3783596351,2.0,0.0
diffuse,0,0.15,6668470416,2.0,0.0
interstitial,0,0.15,3753566142,2.0,0.0
interstitial,0,0.15,1806742986,2.0,0.0
compact,0,0.15,9255246124,2.0,0.0
diffuse,0,0.15,2625501404,2.0,0.0
patchy,0,0.15,9586683249,2.0,0.0
interstitial,0,0.15,3093445294,2.0,0.0
compact,0,0.15,9769371346,2.0,0.0
patchy,0,0.15,3729556780,2.0,0.0
interstitial,0,0.15,3871896320,2.0,0.0
compact,0,0.15,462908093,2.0,0.0
patchy,0,0.15,381363842,2.0,0.0
diffuse,0,0.15,4343857888,2.0,0.0
compact,0,0.15,6992987157,2.0,0.0
diffuse,0,0.15,1685771831,2.0,0.0
interstitial,0,0.15,8813045331,2.0,0.0
patchy,0,0.15,9625808203,2.0,0.0
compact,0,0.15,6785912112,2.0,0.0
diffuse,0,0.15,1856097065,2.0,0.0
compact,0,0.15,5815996253,2.0,0.0
interstitial,0,0.15,5579809537,2.0,0.0
patchy,0,0.15,8241580884,2.0,0.0
compact,0,0.15,5762620602,2.0,0.0
diffuse,0,0.15,9586652161,2.0,0.0
patchy,0,0.15,3753566142,2.0,0.0
compact,0,0.15,9228145936,2.0,0.0
interstitial,0,0.15,7599830787,2.0,0.0
patchy,0,0.15,1806742986,2.0,0.0
compact,0,0.15,4798457802,2.0,0.0
interstitial,0,0.15,3783596351,2.0,0.0
patchy,0,0.15,3093445294,2.0,0.0
diffuse,0,0.15,8563501408,2.0,0.0
compact,0,0.15,2863465351,2.0,0.0
patchy,0,0.15,3871896320,2.0,0.0
compact,0,0.15,428199325,2.0,0.0
interstitial,0,0.15,9255246124,2.0,0.0
patchy,0,0.15,8813045331,2.0,0.0
diffuse,0,0.15,9421603667,2.0,0.0
compact,0,0.15,1996516809,2.0,0.0
interstitial,0,0.15,9769371346,2.0,0.0
compact,0,0.15,9615671528,2.0,0.0
interstitial,0,0.15,462908093,2.0,0.0
patchy,0,0.15,5579809537,2.0,0.0
diffuse,0,0.15,5847722053,2.0,0.0
compact,0,0.15,9895229241,2.0,0.0
compact,0,0.15,8463968755,2.0,0.0
interstitial,0,0.15,6992987157,2.0,0.0
patchy,0,0.15,7599830787,2.0,0.0
compact,0,0.15,2087590310,2.0,0.0
diffuse,0,0.15,4437314296,2.0,0.0
patchy,0,0.15,3783596351,2.0,0.0
interstitial,0,0.15,6785912112,2.0,0.0
compact,0,0.15,8713744819,2.0,0.0
diffuse,0,0.15,1326487139,2.0,0.0
compact,0,0.15,9929456640,2.0,0.0
patchy,0,0.15,9255246124,2.0,0.0
interstitial,0,0.15,5815996253,2.0,0.0
compact,0,0.15,5509870200,2.0,0.0
diffuse,0,0.15,5678886323,2.0,0.0
compact,0,0.15,1924147805,2.0,0.0
patchy,0,0.15,9769371346,2.0,0.0
interstitial,0,0.15,5762620602,2.0,0.0
patchy,0,0.15,462908093,2.0,0.0
diffuse,0,0.15,2954531406,2.0,0.0
compact,0,0.15,2407253723,2.0,0.0
interstitial,0,0.15,9228145936,2.0,0.0
diffuse,0,0.15,3945455660,2.0,0.0
compact,0,0.15,6969384055,2.0,0.0
patchy,0,0.15,6992987157,2.0,0.0
compact,0,0.15,4021883132,2.0,0.0
interstitial,0,0.15,4798457802,2.0,0.0
compact,0,0.15,7435253948,2.0,0.0
diffuse,0,0.15,8697495792,2.0,0.0
patchy,0,0.15,6785912112,2.0,0.0
interstitial,0,0.15,2863465351,2.0,0.0
compact,0,0.15,8242957005,2.0,0.0
interstitial,0,0.15,428199325,2.0,0.0
compact,0,0.15,7674453130,2.0,0.0
patchy,0,0.15,5815996253,2.0,0.0
interstitial,0,0.15,1996516809,2.0,0.0
diffuse,0,0.15,8636259798,2.0,0.0
compact,0,0.15,2116080963,2.0,0.0
diffuse,0,0.15,25234347,2.0,0.0
compact,0,0.15,5101019868,2.0,0.0
patchy,0,0.15,5762620602,2.0,0.0
interstitial,0,0.15,9615671528,2.0,0.0
compact,0,0.15,1309526669,2.0,0.0
interstitial,0,0.15,9895229241,2.0,0.0
patchy,0,0.15,9228145936,2.0,0.0
diffuse,0,0.15,9120653987,2.0,0.0
compact,0,0.15,1855686211,2.0,0.0
compact,0,0.15,527597011,2.0,0.0
interstitial,0,0.15,8463968755,2.0,0.0
patchy,0,0.15,4798457802,2.0,0.0
compact,0,0.15,1258989199,2.0,0.0
diffuse,0,0.15,7894122240,2.0,0.0
interstitial,0,0.15,2087590310,2.0,0.0
patchy,0,0.15,2863465351,2.0,0.0
compact,0,0.15,9354132757,2.0,0.0
patchy,0,0.15,428199325,2.0,0.0
compact,0,0.15,7039289027,2.0,0.0
patchy,0,0.15,1996516809,2.0,0.0
interstitial,0,0.15,8713744819,2.0,0.0
diffuse,0,0.15,5560485340,2.0,0.0
compact,0,0.15,1172929260,2.0,0.0
compact,0,0.2,2323000660,2.0,0.0
interstitial,0,0.15,9929456640,2.0,0.0
patchy,0,0.15,9615671528,2.0,0.0
diffuse,0,0.15,4471704284,2.0,0.0
compact,0,0.2,8281057198,2.0,0.0
diffuse,0,0.15,1519198587,2.0,0.0
compact,0,0.2,5279693496,2.0,0.0
interstitial,0,0.15,5509870200,2.0,0.0
patchy,0,0.15,9895229241,2.0,0.0
compact,0,0.2,9056029292,2.0,0.0
interstitial,0,0.15,1924147805,2.0,0.0
compact,0,0.2,1675625465,2.0,0.0
interstitial,0,0.15,2407253723,2.0,0.0
diffuse,0,0.15,5709837683,2.0,0.0
patchy,0,0.15,8463968755,2.0,0.0
compact,0,0.2,7357558571,2.0,0.0
patchy,0,0.15,2087590310,2.0,0.0
interstitial,0,0.15,6969384055,2.0,0.0
compact,0,0.2,9052842836,2.0,0.0
diffuse,0,0.15,6160401757,2.0,0.0
interstitial,0,0.15,4021883132,2.0,0.0
patchy,0,0.15,8713744819,2.0,0.0
diffuse,0,0.15,3061515680,2.0,0.0
compact,0,0.2,3556407089,2.0,0.0
interstitial,0,0.15,7435253948,2.0,0.0
compact,0,0.2,8147802193,2.0,0.0
patchy,0,0.15,9929456640,2.0,0.0
compact,0,0.2,6657838753,2.0,0.0
diffuse,0,0.15,5244768376,2.0,0.0
interstitial,0,0.15,8242957005,2.0,0.0
patchy,0,0.15,5509870200,2.0,0.0
compact,0,0.2,2429371439,2.0,0.0
diffuse,0,0.15,1893379961,2.0,0.0
patchy,0,0.15,1924147805,2.0,0.0
compact,0,0.2,7843554712,2.0,0.0
interstitial,0,0.15,7674453130,2.0,0.0
patchy,0,0.15,2407253723,2.0,0.0
diffuse,0,0.15,1152363306,2.0,0.0
compact,0,0.2,7773847238,2.0,0.0
interstitial,0,0.15,2116080963,2.0,0.0
compact,0,0.2,4936034257,2.0,0.0
patchy,0,0.15,6969384055,2.0,0.0
interstitial,0,0.15,5101019868,2.0,0.0
diffuse,0,0.15,8482922795,2.0,0.0
patchy,0,0.15,4021883132,2.0,0.0
compact,0,0.2,5859153705,2.0,0.0
interstitial,0,0.15,1309526669,2.0,0.0
compact,0,0.2,6288530517,2.0,0.0
interstitial,0,0.15,1855686211,2.0,0.0
patchy,0,0.15,7435253948,2.0,0.0
diffuse,0,0.15,9882397830,2.0,0.0
compact,0,0.2,5126742590,2.0,0.0
interstitial,0,0.15,527597011,2.0,0.0
compact,0,0.2,4601658087,2.0,0.0
interstitial,0,0.15,1258989199,2.0,0.0
patchy,0,0.15,8242957005,2.0,0.0
compact,0,0.2,7828718996,2.0,0.0
diffuse,0,0.15,9586683249,2.0,0.0
compact,0,0.2,3188582674,2.0,0.0
interstitial,0,0.15,9354132757,2.0,0.0
diffuse,0,0.15,3729556780,2.0,0.0
patchy,0,0.15,7674453130,2.0,0.0
compact,0,0.2,3320004656,2.0,0.0
patchy,0,0.15,2116080963,2.0,0.0
diffuse,0,0.15,381363842,2.0,0.0
interstitial,0,0.15,7039289027,2.0,0.0
compact,0,0.2,6101075833,2.0,0.0
interstitial,0,0.15,1172929260,2.0,0.0
compact,0,0.2,6668470416,2.0,0.0
patchy,0,0.15,5101019868,2.0,0.0
diffuse,0,0.15,9625808203,2.0,0.0
interstitial,0,0.2,2323000660,2.0,0.0
compact,0,0.2,2625501404,2.0,0.0
patchy,0,0.15,1309526669,2.0,0.0
compact,0,0.2,4343857888,2.0,0.0
patchy,0,0.15,1855686211,2.0,0.0
interstitial,0,0.2,8281057198,2.0,0.0
diffuse,0,0.15,8241580884,2.0,0.0
patchy,0,0.15,527597011,2.0,0.0
compact,0,0.2,1685771831,2.0,0.0
patchy,0,0.15,1258989199,2.0,0.0
diffuse,0,0.15,3753566142,2.0,0.0
compact,0,0.2,1856097065,2.0,0.0
interstitial,0,0.2,5279693496,2.0,0.0
patchy,0,0.15,9354132757,2.0,0.0
diffuse,0,0.15,1806742986,2.0,0.0
compact,0,0.2,9586652161,2.0,0.0
interstitial,0,0.2,9056029292,2.0,0.0
interstitial,0,0.2,1675625465,2.0,0.0
compact,0,0.2,8563501408,2.0,0.0
diffuse,0,0.15,3093445294,2.0,0.0
patchy,0,0.15,7039289027,2.0,0.0
patchy,0,0.15,1172929260,2.0,0.0
compact,0,0.2,9421603667,2.0,0.0
diffuse,0,0.15,3871896320,2.0,0.0
interstitial,0,0.2,7357558571,2.0,0.0
